ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0002035390-25-000003	021-549447               	20-JUN-2025		X0708	D	LIVE		
0001566589-25-000003	021-192755               	20-JUN-2025		X0708	D/A	LIVE		
0002053210-25-000001	021-549446               	20-JUN-2025		X0708	D	LIVE		
0002073991-25-000001	021-549445               	20-JUN-2025		X0708	D	LIVE		
0002073728-25-000001	021-549444               	20-JUN-2025		X0708	D	LIVE		
0001920779-25-000002	021-549443               	20-JUN-2025		X0708	D	LIVE		
0002071498-25-000001	021-549442               	20-JUN-2025		X0708	D	LIVE		
0001566589-25-000002	021-189838               	20-JUN-2025		X0708	D/A	LIVE		
0002026214-25-000001	021-516388               	20-JUN-2025		X0708	D/A	LIVE		
0002066484-25-000001	021-549441               	20-JUN-2025		X0708	D	LIVE		
0001786920-25-000003	021-348453               	20-JUN-2025		X0708	D/A	LIVE		
0000919574-25-003683	021-55523                	20-JUN-2025		X0708	D/A	LIVE		
0002052697-25-000019	021-403893               	20-JUN-2025		X0708	D/A	LIVE		
0001978420-25-000001	021-483307               	20-JUN-2025		X0708	D/A	LIVE		
0002037455-25-000003	021-524010               	20-JUN-2025		X0708	D/A	LIVE		
0001819759-25-000002	021-516345               	20-JUN-2025		X0708	D/A	LIVE		
0002017747-25-000002	021-509166               	20-JUN-2025		X0708	D/A	LIVE		
0001897089-25-000003	021-437540               	20-JUN-2025		X0708	D/A	LIVE		
0002073260-25-000002	021-549440               	20-JUN-2025		X0708	D	LIVE		
