ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0002074985-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-13		false					true					false		0		1055499	1055499	0		false		8	0		0			12500		This amount represents a cost to cover fund organizational and operating expenses	false
0002030390-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002030390-24-000001	2024-07-01		true	true				true					false		10000		Indefinite	1140000	Indefinite		false		15	0		0			0		Issuer is obligated to pay a management fee to the issuer's general partner or its designee	false
0002075281-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false		2024-07-05		false	true				true			true	Limited Partnership Interests	false		0		7000000	3450000	3550000		false		19	0		0			0			false
0001435074-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001435074-24-000001	2008-04-21		true					true					false		500000		Indefinite	36661069	Indefinite		false		24	41201	true	0	true		0	true	Ping Exceptional Value Fund GP, Ltd and/or its affiliates receive customary management fees and/or performance allocations, as described in the Issuer's Confidential Private Placement Memorandum.	false
0001910908-25-000002	Other Energy			Decline to Disclose		06b	false			true	false	true									false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001659412-25-000005	Other Technology			No Revenues		06b	false		2025-05-19		false	true									false		5000		2000000	1390000	610000		false		21	0		0			0			false
0002074986-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-13		false					true					false		0		420000	420000	0		false		3	0		0			8400		This amount represents a cost to cover fund organizational and operating expenses	false
0002060755-25-000023	Other			Decline to Disclose		06b	false		2025-05-23		false	true									false		0		168000	168000	0	Total Offering Amount represents the price of 8,400,000 common shares at $0.02 per share.	false		6	0		0			0			false
0001531360-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001531360-23-000001	2011-10-01		true					true					false		1000000		Indefinite	24067132	Indefinite		false		23	288746	true	0			0	true	Ping Emerging Markets Macro Fund GP, Ltd. and/or its affiliates receive customary management fees and/or performance allocations, as described in the Issuer's Confidential Private Placement Memorandum.	false
0002075138-25-000001	Other Technology			Decline to Disclose		06b	false		2025-06-17		false	true									false		10000		670000	670000	0		false		12	0		0			0			false
0001745397-25-000003	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002021178-24-000001		true	true					true					false		100000		Indefinite	31000000	Indefinite		false		2	0		0			0			false
0002074987-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-02		false					true					false		0		18000	18000	0		false		5	0		0			3000		This amount represents a cost to cover fund organizational and operating expenses	false
0002004245-25-000003	Other Health Care			Decline to Disclose		06b	true	0002004245-23-000001	2023-12-11		true	true									false		100000		100000000	19200700	80799300		true	0	98	0		0			3000000		Acquisition Fee(s)	false
0001843087-25-000002	Other Technology			Decline to Disclose		06b	true	0001919672-23-000002	2023-11-06		false								true	Simple Agreements for Future Equity	false		0		5450000	5200000	250000		false		10	0		0			0			false
0001787352-25-000002	Biotechnology			Decline to Disclose		06b	false			true	false		true								false		0		10000000	0	10000000		false		0	1000000	true	0			0			false
0000891839-25-000010	Other Technology			Decline to Disclose		06b	true	0001773708-24-000001	2025-03-07		true	true		true	true						false		0		100000000	946656	99053344		false		6	0	true	0	true		0	true		false
0002075243-25-000002	Pooled Investment Fund	Other Investment Fund	false		No Aggregate Net Asset Value	06b	false		2025-03-19		false					true					true	PIPE financing	5000		7023143	7023143	0		false		160	0		0			0			false
0001745397-25-000002	Pooled Investment Fund	Other Investment Fund	false		Over $100,000,000	06b, 3C, 3C.7	true	0001745397-24-000002	2018-06-01		true					true					false		1000000		Indefinite	3705488062	Indefinite	As of 07/01/2025	true	0	84	0		0			0			false
0002074083-25-000002	Other Real Estate			$1,000,001 - $5,000,000		06c	true	0002074083-25-000001	2025-06-03		false	true									false		100000		3467875	2430000	1037875		false		5	210400		0			0			false
0002074991-25-000001	Commercial			Decline to Disclose		06b	false		2025-06-17		false	true									false		25000		4500000	4290000	210000		true	2	33	0		0			0			false
0001966646-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0001966646-23-000004	2022-12-09		true	true				true					false		50000		10000000	6225000	3775000		false		0	0		0			0		The individual listed in Item 3 will not be compensated with gross proceeds of the offering. He may indirectly receive proceeds from the management fee paid to the general partner of the Issuer, in accordance with various entities' governing documents.	false
0000905148-25-002272	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001524442-24-000001	2011-09-01		true					true					false		250000		Indefinite	717192500	Indefinite		true	2	199	0		0			0			false
0002026005-25-000007	Pooled Investment Fund	Hedge Fund	false		Not Applicable	06c, 3C, 3C.1	true	0002026005-25-000006	2024-07-10		true					true					false		100000		Indefinite	2974945	Indefinite		false		19	0		0			0			false
0002063402-25-000002	Other Real Estate			Decline to Disclose		06c, 3C, 3C.1	true	0002072155-25-000003	2025-05-01		false					true					false		50000		10000000	3302600	6697400		false		16	0		0			160000	true		false
0001815410-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001815410-24-000001	2020-12-22		true					true					false		0		Indefinite	12328944	Indefinite		false		26	0		0			0			false
0002075243-25-000001	Pooled Investment Fund	Other Investment Fund	false		No Aggregate Net Asset Value	06b	false		2025-02-07		false					true					false		5000		750000	750000	0		false		26	0		0			0			false
0000905148-25-002271	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001524442-24-000002	2011-09-01		true					true					false		250000		Indefinite	1869998475	Indefinite		true	1	305	0		0			0			false
0002026950-25-000003	Other Technology			Decline to Disclose		06b	false		2025-06-20		false			true							false		500000		500000	500000	0		false		1	0		0			0			false
0002074901-25-000001	Pooled Investment Fund	Venture Capital Fund	false	$1,000,001 - $5,000,000		06b	false		2025-05-08		false		true			true					false		25000		1000061	1000061	0		false		13	0		0			0			false
0002075197-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-06-16		false					true					false		0		1035000	1035000	0		false		12	0		0			0			false
0002074814-25-000001	Commercial			Decline to Disclose		06c, 3C, 3C.5	false			true	true	true	true			true					false		100000		100000000	0	100000000		false		0	0		0			0			false
0000905148-25-002270	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001676992-24-000001	2016-05-31		true					true					false		0		Indefinite	120106411	Indefinite		false		9	0		0			0			false
0001952805-25-000002	Other Technology			Decline to Disclose		06b	true	0001952805-25-000001	2024-12-13		false	true									false		0		14262356	13762356	500000		false		6	0		0			0			false
0000919574-25-003843	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2023-09-03		false	true				true					false		100000		Indefinite	4875000	Indefinite		false		17	0	true	0	true		0	true		false
0000919574-25-003841	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2022-11-03		false	true				true					false		50000		Indefinite	585000	Indefinite		false		9	0	true	0	true		0	true		false
0002074130-25-000001	Restaurants			No Revenues		06b	false			true	false	true									false		100000		4000000	0	4000000		false		0	0		0			0			false
0002067132-25-000003	Other			Decline to Disclose		06b	true	0002067132-25-000002	2025-04-15		false	true									false		0		752000	752000	0		false		10	0		0			0			false
0002074136-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001683168-25-004817	REITS and Finance			$5,000,001 - $25,000,000		06b	false			true	false	true									false		25000		8000000	0	8000000		false		0	0		6			0			false
0002071244-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true	The general partner of the Issuer is entitled to a priority profit share, which is fully disclosed in the Issuer's confidential offering materials.	false
0002070730-25-000001	Commercial			Decline to Disclose		06c	false		2025-06-25		false	true									false		2936640		2936640	2936640	0		false		1	245209		0			0			false
0001609415-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001609415-14-000001	2014-06-30		true					true			true	Limited Partnership Interests	false		5000000		Indefinite	328451498	Indefinite	Although the Issuer has established a minimum investment amount of $5,000,000, the minimum investment amount may be waived subject to the General Partner's discretion.	false		49	0		0			0			false
0001873404-25-000002	Biotechnology			Decline to Disclose		06b	false		2025-06-12		true	true									false		0		59999993	12999997	46999996		false		30	0		0			0			false
0002075205-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-13		false					true					false		5000		470000	470000	0		false		10	0		0			0			false
0002074867-25-000001	Other Energy			Decline to Disclose		06b	false		2025-06-13		false	true									false		50000		2500000	1250000	1250000		false		1	0		0			0			false
0002059187-25-000003	Other Real Estate			Decline to Disclose		06b	true	0002059187-25-000001	2025-02-24		false	true									false		25000		2240000	420000	1820000		false		8	0		0			0			false
0002075030-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b	false		2025-04-30		false	true				true					false		250000		Indefinite	12000000	Indefinite		false		10	0		165000			0			false
0001977037-25-000011	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002021497-24-000002	2024-12-18		true					true					false		0		Indefinite	28865000	Indefinite		false		102	0		0			0			false
0001977037-25-000010	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002021488-24-000002	2024-12-18		true					true					false		0		Indefinite	151675000	Indefinite		false		113	0		0			0			false
0002072551-25-000002	Commercial			Decline to Disclose		06b	false		2025-06-16		false	true	true								false		50000		9250000	1975000	7275000		false		25	0		0			0			false
0002074458-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-12		true					true					false		0		7000000	2400000	4600000		false		9	0		0			0		Prana Tech Ventures GP, LLC and its affiliates receive management fees and performance fees, and/or allocations based on capital commitments of limited partners of the Fund.	false
0002070076-25-000001	Manufacturing			No Revenues		06b	false		2024-07-01		false	true									false		1000000		8500000	7800000	700000	We have a single investor that has committed up to $8,500,000 but at this point we have only drawn $7,800,000	false		1	0		0			0			false
0002072551-25-000001	Commercial			Decline to Disclose		06b	false		2025-06-16		false	true	true								false		50000		14100000	1625000	12475000		false		20	0		0			0			false
0000919574-25-003837	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2024-11-11		false	true				true					false		500000		Indefinite	500000	Indefinite		false		1	0	true	0	true		0	true		false
0000919574-25-003836	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2024-11-11		false	true				true					false		1000000		Indefinite	1000000	Indefinite		false		1	0	true	0	true		0	true		false
